aug_id,original_id,tender_title,released_date,project_name,project_or_tender,bidding_price,description,region,region_coordinates,place_of_bid,place_of_bid_coordinates,place_of_bid_opening,place_of_bid_opening_coordinates,bid_opening,status,country_code,bidding_start_date,bidding_end_date,bidding_agency
9b8f6a6b-2b90-4eff-beb5-a2e2009ce1d1,0679-234DFWHGG029,Procurement of 0679-234DFWHGG029 Static testing machine for laboratory modules(2),2023-05-04,Static testing machine for laboratory modules,P,$150,Required field not presented in the source,"Hubei Provence, China","32.0715816, 112.18537772071377","Room 108, Dongfeng International Tendering Co., Ltd, No. 46 Zhenhua Road, Wuhan Economic and Technological Development Zone, Hubei Provence.","32.0715816, 112.18537772071377","Room 108, Dongfeng International Tendering Co., Ltd, No. 46 Zhenhua Road, Wuhan Economic and Technological Development Zone, Hubei Provence.","32.0715816, 112.18537772071377",2023-05-25 14:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Dongfeng International Tendering Co., Ltd."
de83d444-9c51-4f66-8c96-81fb96b86108,0747-2340SCCZS024,Procurement of 0747-2340SCCZS024 Fine Chemicals and Raw Materials Project VRDS Unit Makeup Gas Compressors(2),2023-05-04,Fine Chemicals and Raw Materials Project VRDS Unit Makeup Gas Compressors,P,$150,Required field not presented in the source,"Liaoning Province, China","40.9975197, 122.9955469","Meeting Room 2312, 23rd Floor, PINGAN Fortune Center Block B, Beijing 100073, P.R. China.","39.906217, 116.3912757","Meeting Room 2312, 23rd Floor, PINGAN Fortune Center Block B, Beijing 100073, P.R. China.","39.906217, 116.3912757",2023-06-01 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-11,"SINOCHEM COMMERCE CO.,LTD"
62b31353-291b-49c8-8859-0a4e116fa50e,0679-234DFWHGG032,Procurement of 0679-234DFWHGG032 PIN needle ultrasonic welding equipment(2),2023-05-04,PIN needle ultrasonic welding equipment,P,$150,Required field not presented in the source,Hubei province of China,Coordinates delay,"No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 107 room","0.3298238, 32.5754483","No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 107 room","0.3298238, 32.5754483",2023-05-26 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Dongfeng International Tendering Co., Ltd."
d9cee49a-ce3d-4545-973d-130fd7f44946,1200-234GB2023003/02,Procurement of 1200-234GB2023003/02 Hainan Eye Hospital Clinical Examination Equipment Procurement Project(1),2023-05-04,Hainan Eye Hospital Clinical Examination Equipment Procurement Project,P,$80,Required field not presented in the source,"Hainan Province, China","19.2000001, 109.5999999","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988",2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Hainan government procurement Bidding co., LTD"
dfd00000-1cab-4698-abe3-560a0aac03f8,5151-234yang00001/01,Procurement of 5151-234yang00001/01 YANGYINGYANGYING(1),2023-05-04,YANGYINGYANGYING,P,Free,Required field not presented in the source,weretryhtjy,Coordinates delay,wytjmm,Coordinates delay,wdergthj,Coordinates delay,2023-05-24 23:59,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,testzbjg0314
347f09ac-7941-4ef8-9820-c6aafd5b9fe1,4197-214VISIONOX3/92,Procurement of 4197-214VISIONOX3/92 G6 Flexible AMOLED Production Line Project(1),2023-05-04,G6 Flexible AMOLED Production Line Project,P,$250,Required field not presented in the source,"Anhui, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China Electronics Commerce (Beijing) Co., Ltd"
01b62c73-2a74-43e2-bf46-77fabda1ce23,1200-234GB2023003/01,Procurement of 1200-234GB2023003/01 Hainan Eye Hospital Clinical Examination Equipment Procurement Project(1),2023-05-04,Hainan Eye Hospital Clinical Examination Equipment Procurement Project,P,$80,Required field not presented in the source,"Hainan Province, China","19.2000001, 109.5999999","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988",2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Hainan government procurement Bidding co., LTD"
8b7ed247-51a6-4b71-98d5-ec671e088380,0813-234GMHG23073,Procurement of 0813-234GMHG23073 Zhengzhou Nancao Sewage Treatment Plant Phase I Project Procurement of Sewage Sludge Treatment System Goods and Services Project(1),2023-05-04,Zhengzhou Nancao Sewage Treatment Plant Phase I Project Procurement of Sewage Sludge Treatment System Goods and Services Project,P,$290,Required field not presented in the source,"Henan, China",Coordinates delay,"East Conference Room, 3rd Floor, Building B, International Enterprise Center, No. 72 Nongyu Road, Jinshui District, Zhengzhou City, Henan Province",Coordinates delay,"East Conference Room, 3rd Floor, Building B, International Enterprise Center, No. 72 Nongyu Road, Jinshui District, Zhengzhou City, Henan Province",Coordinates delay,2023-05-26 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-05,2023-05-11,"Henan International Trade &amp; Tenders Co.,Ltd."
e9adfd1d-fe99-455c-ab92-8e7a270d2c94,0679-234DFWHGG030,Procurement of 0679-234DFWHGG030 Sweep frequency testing equipment(2),2023-05-04,Sweep frequency testing equipment,P,$150,Required field not presented in the source,Hubei province of China,Coordinates delay,"No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 108 room",Coordinates delay,"No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 108 room",Coordinates delay,2023-05-26 14:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Dongfeng International Tendering Co., Ltd."
ee049337-1952-431d-a416-7a737dc73e87,0712-234042303014,Procurement of 0712-234042303014 Ningbo Project Hainan Project flue gas emission continuous monitoring system(1),2023-05-04,Ningbo Project Hainan Project flue gas emission continuous monitoring system,P,$40,Required field not presented in the source,hainan province,Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,2023-05-18 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Sinopec International Co.,Ltd."
83463537-2a1d-4ad2-a6eb-f8a93839ac16,1440-234JZDWX0002/04,"Procurement of 1440-234JZDWX0002/04 The first batch of equipment procurement project for non-hydrogen-related laboratory equipment and hydrogen-related laboratory equipment of Tong-Hui Research Institute,hydrogen engine test stand(1)",2023-05-04,"The first batch of equipment procurement project for non-hydrogen-related laboratory equipment and hydrogen-related laboratory equipment of Tong-Hui Research Institute,hydrogen engine test stand",P,$180,Required field not presented in the source,"Huishan District, Wuxi City, Jiangsu Province, China",Coordinates delay,"Conference Room 5,2nd floor, Management Center of High-end Equipment Industrial Park, No.1 Chuanghui Road, Huishan District, Wuxi City",Coordinates delay,"Conference Room 5,2nd floor, Management Center of High-end Equipment Industrial Park, No.1 Chuanghui Road, Huishan District, Wuxi City",Coordinates delay,2023-05-26 13:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,Beijing Jianzhida Engineering Management Limited By Share Ltd
4aaef8be-b356-41df-85a4-1e7e2b35026f,1440-234JZDWX0002/05,Procurement of 1440-234JZDWX0002/05 The first batch of equipment procurement project for non-hydrogen-related laboratory equipment and hydrogen-related laboratory equipment of Tong-Hui Research Institute(1),2023-05-04,The first batch of equipment procurement project for non-hydrogen-related laboratory equipment and hydrogen-related laboratory equipment of Tong-Hui Research Institute,P,$180,Required field not presented in the source,"Huishan District, Wuxi City, Jiangsu Province, China",Coordinates delay,"Conference Room 5,2nd floor, Management Center of High-end Equipment Industrial Park, No.1 Chuanghui Road, Huishan District, Wuxi City",Coordinates delay,"Conference Room 5,2nd floor, Management Center of High-end Equipment Industrial Park, No.1 Chuanghui Road, Huishan District, Wuxi City",Coordinates delay,2023-05-26 13:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,Beijing Jianzhida Engineering Management Limited By Share Ltd
53c086bb-264b-4dab-b43c-cdf89588aa73,0712-234042303013,Procurement of 0712-234042303013 Ningbo Engineering North China Oil and gas on-line helium extraction engineering on-line analyzer(1),2023-05-04,Ningbo Engineering North China Oil and gas on-line helium extraction engineering on-line analyzer,P,$40,Required field not presented in the source,Shandong province,Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,2023-05-25 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Sinopec International Co.,Ltd."
385d996f-1929-4aee-bac1-e59300f31cf2,2465-234010100022,"Procurement of 2465-234010100022 ICB OF Imported core components of PYROLYSIS FURNACE FOR 400KTA VCM plant Under TIANJIN BOHUA CHEMICAL DEVELOPMENT CO., LTD. Chlor-Alkali Intergration Project Phase II(1)",2023-05-04,"ICB OF Imported core components of PYROLYSIS FURNACE FOR 400KTA VCM plant Under TIANJIN BOHUA CHEMICAL DEVELOPMENT CO., LTD. Chlor-Alkali Intergration Project Phase II",P,$120,Required field not presented in the source,"Tianjin,China",Coordinates delay,Online bid opening at https://www. chinabidding. com,Coordinates delay," Online bid opening at website of https://www. chinabidding.com  Detailed progress could be consulted with the web service hot line,or the Tendering Agent.",Coordinates delay,2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,Tianjin Bohai Chemical Industries Imp.&amp;Exp. Corp.
656c17d7-8e0b-49a5-94ff-d2e60d65e604,5140-234hnts20232,Procurement of 5140-234hnts20232 Old Town Printing Centre Project (Two-colour Offset Printing Press) (Second Tender)(1),2023-05-04,Old Town Printing Centre Project (Two-colour Offset Printing Press) (Second Tender),P,$72,Required field not presented in the source,"Old Town Development Zone of Chengmai County, Hainan Province",Coordinates delay,"Room 1602, Building 7, District 1, Nanyuan, Hainghaoting, Qiongshan District, Haikou, Hainan",Coordinates delay,"Room 1602, Building 7, District 1, Nanyuan, Hainghaoting, Qiongshan District, Haikou, Hainan",Coordinates delay,2023-05-25 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Hainan Tongshang Engineering Management Co., Ltd."
d2d22d50-c40f-4792-9d83-fb68a82db7b1,1200-234GB2023006,Procurement of 1200-234GB2023006 Baoting County Ankang Hospital Reconstruction and Expansion Project Upgrading and Renovation Project (Imported Medical Equipment)(1),2023-05-04,Baoting County Ankang Hospital Reconstruction and Expansion Project Upgrading and Renovation Project (Imported Medical Equipment),P,$80,Required field not presented in the source,"Hainan Province, China","19.2000001, 109.5999999","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988",2023-05-25 15:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Hainan government procurement Bidding co., LTD"
6f3c3f68-8a6a-4dfc-9878-ec398ae86250,3323-234JDN230412,Procurement of 3323-234JDN230412 one CNC Horizontal Machining Center + one Five-axis Vertical Machining Center + one Compound Machining System Procurement Project(2),2023-05-04,one CNC Horizontal Machining Center + one Five-axis Vertical Machining Center + one Compound Machining System Procurement Project,P,$70,Required field not presented in the source,Sichuan Province,Coordinates delay,"10/F No.163 Pingyun Rd. West of Huangpu Ave., Tianhe District, Guangzhou,P.R.C",Coordinates delay,"10/F No.163 Pingyun Rd. West of Huangpu Ave., Tianhe District, Guangzhou,P.R.C",Coordinates delay,2023-05-18 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-18,"Guangzhou GRG International Trading Co.,Ltd."
0b37c97d-94af-4f43-b371-f0eace64e761,2748-2340JSKF1806/02,Procurement of 2748-2340JSKF1806/02 Project for Purchasing Hemodialysis Machine (HD) and Hemodialysis Filtration (HDF) of the Development Zone District of The First People's Hospital of Lianyungang(1),2023-05-04,Project for Purchasing Hemodialysis Machine (HD) and Hemodialysis Filtration (HDF) of the Development Zone District of The First People's Hospital of Lianyungang,P,$120,Required field not presented in the source,Jiangsu,Coordinates delay,"Room 506, Building B3, Jiangsu Life Science and Technology Innovation Park, 9 Weidi Road, Qixia District, Nanjing, Jiangsu Province, China",Coordinates delay,"Room 506, Building B3, Jiangsu Life Science and Technology Innovation Park, 9 Weidi Road, Qixia District, Nanjing, Jiangsu Province, China",Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Jiangsu Science &amp; Technology Development Company Co., Ltd"
36ca0042-be67-4fba-8c20-f0d562760a80,1749-2340QYGG7006/03,Procurement of 1749-2340QYGG7006/03 Tunnel - type nitrogen - filled wave soldering and reflow welding equipment procurement(2),2023-05-04,Tunnel - type nitrogen - filled wave soldering and reflow welding equipment procurement,P,$100,Required field not presented in the source,Jiangsu Province,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"SUMEC INSTRUMENTS&amp;EQUIPMENT CO.,LTD."
d3823adf-c098-4ba6-945a-87a23daefa2c,2748-2340JSKF1806/01,Procurement of 2748-2340JSKF1806/01 Project for Purchasing CT and MR of the Development Zone District of The First People's Hospital of Lianyungang(1),2023-05-04,Project for Purchasing CT and MR of the Development Zone District of The First People's Hospital of Lianyungang,P,$120,Required field not presented in the source,Jiangsu,Coordinates delay,"Room 506, Building B3, Jiangsu Life Science and Technology Innovation Park, 9 Weidi Road, Qixia District, Nanjing, Jiangsu Province, China",Coordinates delay,"Room 506, Building B3, Jiangsu Life Science and Technology Innovation Park, 9 Weidi Road, Qixia District, Nanjing, Jiangsu Province, China",Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Jiangsu Science &amp; Technology Development Company Co., Ltd"
c7f15b00-2ce3-4cc2-ad02-bf5fb0a43102,1639-234522190141,Procurement of 1639-234522190141 Headworn Neuron Ultrafine Imaging System (1),2023-05-04,Headworn Neuron Ultrafine Imaging System,P,$85,Required field not presented in the source,Shanghai,Coordinates delay,"16/F Hengda Plaza 285 Changshou Road, Shanghai",Coordinates delay,"16/F Hengda Plaza 285 Changshou Road, Shanghai",Coordinates delay,2023-05-15 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Shanghai Machinery Complete Equipment Group Corp.,Ltd."
9f362a58-4997-4314-b587-116008d0e3b7,1214-234004116WZN/03,Procurement of 1214-234004116WZN/03 Medical Equipments Purchasing Project(1),2023-05-04,Medical Equipments Purchasing Project,P,$150,Required field not presented in the source,JIANGSU PROVINCE,Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,2023-05-25 10:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"JIANGSU SAINTY HIGH-TECH CO.,LTD"
1a563f8c-ba59-41f8-be7b-1803c0f6b500,1214-234004116WZN/02,Procurement of 1214-234004116WZN/02 Medical Equipments Purchasing Project(1),2023-05-04,Medical Equipments Purchasing Project,P,$150,Required field not presented in the source,JIANGSU PROVINCE,Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,2023-05-25 10:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"JIANGSU SAINTY HIGH-TECH CO.,LTD"
44d2460e-5bd3-49df-b258-2d1366a1f02e,1214-234004116WZN/01,Procurement of 1214-234004116WZN/01 Medical Equipments Purchasing Project(1),2023-05-04,Medical Equipments Purchasing Project,P,$150,Required field not presented in the source,JIANGSU PROVINCE,Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,"Meeting room 103/105, building C, No 21, Software Road, Yuhuatai District,Nanjing, China",Coordinates delay,2023-05-25 10:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"JIANGSU SAINTY HIGH-TECH CO.,LTD"
ae6abf9b-8722-435d-9d74-ff8449526ad2,0622-234005003027,"Procurement of 0622-234005003027 Procurement of 3D Optical Testing System for Hefei General Machinery Research Institute Co., Ltd(1)",2023-05-04,"Procurement of 3D Optical Testing System for Hefei General Machinery Research Institute Co., Ltd",P,$115,Required field not presented in the source,"Anhui Province, China",Coordinates delay,Submit encrypted electronic bidding documents through a high-quality cloud procurement platform,Coordinates delay,"Anhui Provincial Tendering Group Co., Ltd. 2nd Floor Fourth Bid Opening Room (Tendering Group Building, No. 236 Baohe Avenue, Hefei City)",Coordinates delay,2023-05-26 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,Anhui Tendering Group INC.
