$id,$type,id,vendorIdentifier,vendorName,contractId,contractName,projectEngineerManagerName,districtCode,districtDescription,countyCode,countyDescription,active,primeProjectId,federalAidProjectId,description,contractType,contractTypeDescription,minContractTypeDescription,projectTypeDescription,projectWorkTypeDescription,projectMixDescription,plannedProgramDescription,daysUsed,originalContractDays,holidays,totalTimeAdded,totalWeatherDays,tropicalWeatherAmount,weatherTypeOne,weatherTypeTwo,fundingType,categoryCode,categoryDescription,conventional,gisLink,mapUrl,workBeginDate,lettingLocation,hasEstimate,contractStatus,adjustedContractDays,currentContractDays,originalContractAmount,currentContractAmount,changeOrderAmount,estimatePaidToDate,percentChangeInDollar,percentChangeInTime,numberOfDaysFromFinalAcceptance,lettingDate,awardDate,executedDate,timeBeganDate,finalAcceptedDate,startDate,estimatedCompletion,residentEngineerName,residentOffice,projectAdministratorName,pendingAmount
11032196,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000466,F630368729,MURPHREE BRIDGE CORPORATION,,T3689,"Myrick, Rod",03,THIRD,49,FRANKLIN,False,21876425201,D319078B,SR 6549060000,CC,CC-Const Contract,Construction Contracts,C,X5-Bridge Construction,BRIDGE REPLACEMENT,,586.0,410.0,38,178,106,0.0,0.0,106.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-14T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,178,588,3948246.42,4424349.05,476102.63,4232949.41,0.12,0.0,276,2019-12-04T00:00:00Z,2019-12-26T00:00:00Z,2020-01-13T00:00:00Z,2020-04-14T00:00:00Z,2021-11-20T00:00:00Z,2020-04-14T00:00:00Z,2021-05-29T00:00:00Z,,,,0.0
11032197,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000467,F261141819,"CDM CONTRACTING, INC.",,T3682,"Goodwin, Zachary",03,THIRD,52,HOLMES,False,43812915201,D320032B,SR 81-BDI52040000,CC,CC-Const Contract,Construction Contracts,C,Z-Other,SIDEWALK,,56.0,75.0,4,6,2,0.0,0.0,2.0,Federal,B,$250K - $500K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-06-24T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,6,81,346966.4,346966.4,0.0,335753.52,0.0,0.0,370,2021-03-31T00:00:00Z,2021-05-04T00:00:00Z,2021-05-18T00:00:00Z,2021-06-24T00:00:00Z,2021-08-18T00:00:00Z,2021-06-24T00:00:00Z,2021-09-07T00:00:00Z,,,,0.0
11032198,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000468,F208743994,"EMERALD COAST STRIPING, LLC.",,T3734,"Kerwin, Jeff",03,THIRD,49,FRANKLIN,False,44174315201,D319131B,SR 377 (US 319) (SOPCHOPPY HWY)49030000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIGNING/PAVEMENT MARKINGS,,63.0,60.0,3,5,2,0.0,0.0,2.0,Federal,A,Up to $250K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-06-05T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,5,65,161220.15,161220.15,0.0,147933.31,0.0,0.0,747,2020-03-25T00:00:00Z,2020-04-14T00:00:00Z,2020-04-23T00:00:00Z,2020-06-05T00:00:00Z,2020-08-06T00:00:00Z,2020-06-05T00:00:00Z,2020-08-04T00:00:00Z,,,,0.0
11032199,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000469,F630368729,MURPHREE BRIDGE CORPORATION,,T3668,"Kerwin, Jeff",03,THIRD,59,WAKULLA,False,43580015201,D318119B,FOREST HIGHWAY 356 LAWHON MILL RD59000006,CC,CC-Const Contract,Construction Contracts,C,X5-Bridge Construction,BRIDGE REPLACEMENT,,271.0,250.0,11,45,34,0.0,0.0,34.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-01-06T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,45,295,1427167.34,1429917.34,2750.0,1394794.62,0.0,0.0,690,2019-09-25T00:00:00Z,2019-10-29T00:00:00Z,2019-11-14T00:00:00Z,2020-01-06T00:00:00Z,2020-10-02T00:00:00Z,2020-01-06T00:00:00Z,2020-09-12T00:00:00Z,,,,0.0
11032200,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000470,F593541899,ACME BARRICADES LC,,T3737,"Kerwin, Jeff",03,THIRD,49,FRANKLIN,False,44174415201,D319132B,SR 30 (US 98)49040000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIGNING/PAVEMENT MARKINGS,,70.0,60.0,4,12,8,0.0,0.0,8.0,Federal,A,Up to $250K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-08-17T00:00:00Z,CENT,True,FINAL PAYMENT MADE,12,72,163087.33,163087.33,0.0,147674.8,0.0,0.0,680,2020-05-20T00:00:00Z,2020-06-09T00:00:00Z,2020-06-19T00:00:00Z,2020-08-04T00:00:00Z,2020-10-12T00:00:00Z,2020-08-17T00:00:00Z,2020-10-16T00:00:00Z,,,,0.0
11032201,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000471,F593582039,CHAVERS CONSTRUCTION INC,,T3739,"Benson, L. E.***Retired***(db)",03,THIRD,48,ESCAMBIA,False,44173715201,D319128B,SR 296 (MICHIGAN AVE)48012000,CC,CC-Const Contract,Construction Contracts,C,Z-Other,SAFETY PROJECT,,63.0,45.0,3,19,12,0.0,0.0,12.0,Federal,A,Up to $250K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-06-13T00:00:00Z,CENT,True,FINAL PAYMENT MADE,19,64,229047.57,236140.97,7093.4,232143.72,0.03,0.0,739,2020-03-25T00:00:00Z,2020-04-14T00:00:00Z,2020-04-30T00:00:00Z,2020-06-13T00:00:00Z,2020-08-14T00:00:00Z,2020-06-13T00:00:00Z,2020-08-04T00:00:00Z,,,,0.0
11032202,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000472,F592023298,COMMUNITY ASPHALT CORP.,,T4462,"Perigny, Heidy transferred",04,FOURTH,86,BROWARD,False,43232315203,8886972A,SR A1A (S OCEAN DR)86030000 SR A1A (S OCEAN DR)SR-A1A/S OCEAN DR FROM MONROE STREET TO SHERIDAN STREET,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,1024.0,349.0,43,669,95,44025.87,0.0,95.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2017-10-09T00:00:00Z,CENT,True,FINAL PAYMENT MADE,669,1018,9366292.12,10932113.18,1565821.06,10956086.71,0.16,1.0,756,2017-05-24T00:00:00Z,2017-06-27T00:00:00Z,2017-07-13T00:00:00Z,2017-10-09T00:00:00Z,2020-07-28T00:00:00Z,2017-10-09T00:00:00Z,2018-09-23T00:00:00Z,,,,0.0
11032203,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000473,F471114933,MORRISON - COBALT JV,,T4434,Spivey John,04,FOURTH,94,ST. LUCIE,False,23144025201,8886777A,CR 712 (MIDWAY RD)FROM S. 25TH ST/SR-615       TO SR-5/US-1,CC,CC-Const Contract,Construction Contracts,C,X2-Reconstruction,ADD LANES & RECONSTRUCT,,1859.0,1200.0,98,633,165,126288.15,0.0,165.0,Federal,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2016-11-07T00:00:00Z,CENT,True,MATERIALS CERTIFIED,633,1833,26848291.55,31477807.27,4629515.72,31483319.49,0.17,0.0,257,2016-06-15T00:00:00Z,2016-07-06T00:00:00Z,2016-07-21T00:00:00Z,2016-11-07T00:00:00Z,2021-12-09T00:00:00Z,2016-11-07T00:00:00Z,2020-03-17T00:00:00Z,,,,0.0
11032204,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000474,F592871935,"ANDERSON COLUMBIA CO., INC.",,T3820,"Goodwin, Zachary",03,THIRD,53,JACKSON,False,44364615201,D321076B,SR 2 (WHITE AVE)53070000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,72.0,60.0,8,19,11,0.0,0.0,11.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-05-11T00:00:00Z,CENT,True,MATERIALS CERTIFIED,19,79,860079.24,860079.24,0.0,840895.72,0.0,0.0,33,2022-02-23T00:00:00Z,2022-03-15T00:00:00Z,2022-03-29T00:00:00Z,2022-05-11T00:00:00Z,2022-07-21T00:00:00Z,2022-05-11T00:00:00Z,2022-07-14T00:00:00Z,,,,0.0
11032205,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000475,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T3781,"Riley, Joshua",03,THIRD,47,CALHOUN,False,44403115201,D321062B,SR 7147020000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,ADD LEFT TURN LANE(S),,89.0,60.0,22,32,10,0.0,0.0,10.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-01-03T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,32,92,577089.22,577089.22,0.0,562864.71,0.0,0.0,148,2021-09-29T00:00:00Z,2021-11-02T00:00:00Z,2021-11-12T00:00:00Z,2021-12-29T00:00:00Z,2022-03-28T00:00:00Z,2022-01-03T00:00:00Z,2022-03-12T00:00:00Z,,,,0.0
11032206,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000476,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T3778,"Branch, Matthew",03,THIRD,50,GADSDEN,False,44364315201,D321048B,SR 10 (US 90)50030000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,185.0,150.0,8,36,28,0.0,0.0,28.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-01-03T00:00:00Z,CENT,True,MATERIALS CERTIFIED,36,186,5014999.39,5014999.39,0.0,5470542.1,0.0,0.0,48,2021-10-27T00:00:00Z,2021-11-17T00:00:00Z,2021-11-30T00:00:00Z,2022-01-03T00:00:00Z,2022-07-06T00:00:00Z,2022-01-03T00:00:00Z,2022-06-02T00:00:00Z,,,,0.0
11032207,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000477,F593541899,ACME BARRICADES LC,,T3770,"Kerwin, Jeff",03,THIRD,50,GADSDEN,False,44134715201,D320089B,GADSDEN CO SAFE ROUTES TO SCHOOL50000004,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,SIDEWALK,,89.0,75.0,4,23,19,0.0,0.0,19.0,Federal,A,Up to $250K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-06-07T00:00:00Z,CENT,True,FINAL PAYMENT MADE,23,98,224915.0,224915.0,0.0,229832.0,0.0,0.0,354,2021-02-17T00:00:00Z,2021-03-09T00:00:00Z,2021-03-23T00:00:00Z,2021-06-07T00:00:00Z,2021-09-03T00:00:00Z,2021-06-07T00:00:00Z,2021-08-21T00:00:00Z,,,,0.0
11032208,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000478,F592280870,"M OF TALLAHASSEE, INC.",,T3763,"Sheridan, Peter",03,THIRD,50,GADSDEN,False,43661515201,D318121B,CR 268 (HIGH BRIDGE RD)50620000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SAFETY PROJECT,,433.0,365.0,30,70,40,0.0,0.0,40.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-08-26T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,70,435,4894168.37,4903128.37,8960.0,5067842.02,0.0,0.0,295,2020-06-10T00:00:00Z,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,2020-08-26T00:00:00Z,2021-11-01T00:00:00Z,2020-08-26T00:00:00Z,2021-08-26T00:00:00Z,,,,0.0
11032209,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000479,F591576957,"PEAVY & SON CONSTRUCTION CO., INC.",,T3761,"Howell, Travis",03,THIRD,50,GADSDEN,False,43776115201,D320029B,SR 26750140000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,198.0,150.0,12,51,39,0.0,0.0,39.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-04-15T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,51,201,2870000.0,2870000.0,0.0,3098877.16,0.0,0.0,298,2021-01-27T00:00:00Z,2021-02-16T00:00:00Z,2021-03-05T00:00:00Z,2021-04-15T00:00:00Z,2021-10-29T00:00:00Z,2021-04-15T00:00:00Z,2021-09-08T00:00:00Z,,,,0.0
11032210,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000480,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T3760,"Bouazizi, Monaem",03,THIRD,49,FRANKLIN,False,44154015201,D320045B,SR 30 (US 98)49010000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,220.0,150.0,26,78,52,0.0,0.0,52.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-06-01T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,78,228,3001620.91,3001620.91,0.0,2997833.94,0.0,0.0,229,2021-02-17T00:00:00Z,2021-03-09T00:00:00Z,2021-03-16T00:00:00Z,2021-06-01T00:00:00Z,2022-01-06T00:00:00Z,2021-06-01T00:00:00Z,2021-10-29T00:00:00Z,,,,0.0
11032211,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000481,F592871935,"ANDERSON COLUMBIA CO., INC.",,T3751,"Smith, Sharpie",03,THIRD,60,WALTON,False,43775325201,D319169B,SR 8160100000,CC,CC-Const Contract,Construction Contracts,C,Z-Other,SAFETY PROJECT,,445.0,335.0,28,110,82,0.0,0.0,78.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-06-12T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,110,445,2569909.0,2569909.0,0.0,2498655.86,0.0,0.0,364,2020-03-25T00:00:00Z,2020-04-14T00:00:00Z,2020-04-24T00:00:00Z,2020-06-06T00:00:00Z,2021-08-24T00:00:00Z,2020-06-12T00:00:00Z,2021-05-13T00:00:00Z,,,,0.0
11032212,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000482,F590879719,"INGRAM SIGNALIZATION, INC.",,T3749,"Toole, Kimberly",03,THIRD,46,BAY,False,44173215201,D319123B,SR 30(US 98)FRONT BEACH RD SAFETY PROJECT46010000,CC,CC-Const Contract,Construction Contracts,C,Z-Other,SAFETY PROJECT,,176.0,90.0,38,84,39,0.0,0.0,39.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-11-24T00:00:00Z,CENT,True,FINAL PAYMENT MADE,84,174,755462.14,778131.22,22669.08,692739.43,0.03,0.0,473,2020-06-10T00:00:00Z,2020-06-30T00:00:00Z,2020-07-21T00:00:00Z,2020-11-16T00:00:00Z,2021-05-07T00:00:00Z,2020-11-24T00:00:00Z,2021-02-22T00:00:00Z,,,,0.0
11032213,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000483,F593541899,ACME BARRICADES LC,,T3748,"Ellis, Robert",03,THIRD,99,DIST/ST-WIDE,False,44404215201,D319147B,SAFETY PROJECTMidpoint,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SAFETY PROJECT,,106.0,74.0,11,32,21,0.0,0.0,21.0,Federal,C,$500K - $1M,True,False,https://data.fdot.gov/road/projects/#/ContractId=,2020-09-10T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,32,106,600834.96,600834.96,0.0,525978.0,0.0,0.0,612,2020-04-29T00:00:00Z,2020-05-19T00:00:00Z,2020-06-08T00:00:00Z,2020-09-05T00:00:00Z,2020-12-19T00:00:00Z,2020-09-10T00:00:00Z,2020-11-23T00:00:00Z,,,,0.0
11032214,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000484,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T3747,"Ellis, Robert",03,THIRD,52,HOLMES,False,44173515201,D319126B,SR 252050000,CC,CC-Const Contract,Construction Contracts,C,Z-Other,SAFETY PROJECT,,151.0,120.0,9,31,8,0.0,0.0,3.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-07-13T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,31,151,512999.03,567826.11,54827.08,538766.05,0.11,0.0,621,2020-04-29T00:00:00Z,2020-05-19T00:00:00Z,2020-05-28T00:00:00Z,2020-07-13T00:00:00Z,2020-12-10T00:00:00Z,2020-07-13T00:00:00Z,2020-11-10T00:00:00Z,,,,0.0
11032215,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000485,F592871935,"ANDERSON COLUMBIA CO., INC.",,T3746,"Aldrich, Gregory***Left Company***(db)",03,THIRD,54,JEFFERSON,False,44154315201,D320046B,SR 20 (US 27)54020000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,164.0,150.0,8,32,24,0.0,0.0,24.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-02-08T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,32,182,4283737.74,4283737.74,0.0,4570358.92,0.0,0.0,397,2020-09-30T00:00:00Z,2020-11-19T00:00:00Z,2020-12-09T00:00:00Z,2021-02-08T00:00:00Z,2021-07-22T00:00:00Z,2021-02-08T00:00:00Z,2021-07-08T00:00:00Z,,,,0.0
11032216,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000486,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T3745,"Branch, Matthew",03,THIRD,54,JEFFERSON,False,43972915201,D319172B,SR 10 (US 90)54010000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,512.0,365.0,40,148,76,0.0,0.0,76.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-05-07T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,148,513,7352550.37,7448821.06,96270.69,7674029.14,0.01,0.0,327,2020-02-26T00:00:00Z,2020-03-17T00:00:00Z,2020-03-25T00:00:00Z,2020-05-07T00:00:00Z,2021-09-30T00:00:00Z,2020-05-07T00:00:00Z,2021-05-07T00:00:00Z,,,,0.0
11032217,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000487,F592871935,"ANDERSON COLUMBIA CO., INC.",,T3744,"McFarllin, David***Terminated***(db)",03,THIRD,53,JACKSON,False,43972415201,D319171B,SR 273 (CAMPBELLTON HWY)53220000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,380.0,180.0,32,200,118,0.0,0.0,113.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-16T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,200,380,5906321.45,5906321.45,0.0,5961005.3,0.0,0.0,480,2020-01-29T00:00:00Z,2020-02-18T00:00:00Z,2020-03-04T00:00:00Z,2020-04-16T00:00:00Z,2021-04-30T00:00:00Z,2020-04-16T00:00:00Z,2020-10-15T00:00:00Z,,,,0.0
11032218,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000488,F208743994,"EMERALD COAST STRIPING, LLC.",,T3743,"Toole, Kimberly",03,THIRD,53,JACKSON,False,44173015201,D319121B,SR 7153040000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIGNING/PAVEMENT MARKINGS,,80.0,45.0,3,38,27,0.0,0.0,27.0,Federal,A,Up to $250K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-05-27T00:00:00Z,CENT,True,MATERIALS CERTIFIED,38,83,187228.59,187228.59,0.0,166352.55,0.0,0.0,739,2020-02-26T00:00:00Z,2020-03-17T00:00:00Z,2020-03-30T00:00:00Z,2020-05-27T00:00:00Z,2020-08-14T00:00:00Z,2020-05-27T00:00:00Z,2020-07-11T00:00:00Z,,,,0.0
11032219,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000489,F593598732,"ROADS, INC. OF NWF",,T3738,"Benson, L. E.***Retired***(db)",03,THIRD,48,ESCAMBIA,False,44173815201,D319130B,SR 10 (US 90A)48010000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SAFETY PROJECT,,271.0,180.0,34,91,43,0.0,0.0,33.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-08-03T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,91,271,1336283.46,1373486.18,37202.72,1302036.31,0.03,0.0,480,2020-05-20T00:00:00Z,2020-06-09T00:00:00Z,2020-06-19T00:00:00Z,2020-08-03T00:00:00Z,2021-04-30T00:00:00Z,2020-08-03T00:00:00Z,2021-01-30T00:00:00Z,,,,0.0
11032220,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000490,F264139252,"I 595 EXPRESS, LLC",,E4J69,"Deemer, John",04,FOURTH,86,BROWARD,True,42080935201,5951553I,I-595  PPP from I-75 to SR 7I-595,PPP,PPP-Public-Private Partnership,Public-Private Partnership Contracts,C,Z-Other,ADD LANES & RECONSTRUCT,,2199.0,2185.0,0,0,0,0.0,0.0,0.0,Federal,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2009-03-03T00:00:00Z,DIST,True,MATERIALS CERTIFIED,0,2185,1313077500.0,1326713868.48,13636368.48,1358955158.98,0.01,0.0,0,2008-09-05T00:00:00Z,2008-10-31T00:00:00Z,2009-03-03T00:00:00Z,2009-03-03T00:00:00Z,,2009-03-03T00:00:00Z,2015-02-26T00:00:00Z,,,,0.0
11032221,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000491,F630500583,"SCOTT BRIDGE COMPANY, INC.",,T3660,"Brenner, Brad",03,THIRD,57,OKALOOSA,False,40619435201,D317028B,SR 397 (JOHN SIMS PKWY)57040025,CC,CC-Const Contract,Construction Contracts,C,X5-Bridge Construction,BRIDGE REPLACEMENT,,1143.0,750.0,113,393,113,0.0,0.0,110.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2018-11-05T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,393,1143,8456503.04,8769564.58,313061.54,8742318.26,0.04,0.0,245,2018-05-23T00:00:00Z,2018-06-12T00:00:00Z,2018-06-21T00:00:00Z,2018-11-05T00:00:00Z,2021-12-21T00:00:00Z,2018-11-05T00:00:00Z,2020-11-24T00:00:00Z,,,,0.0
11032222,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000492,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T3640,"Toole, Kimberly",03,THIRD,46,BAY,False,43290925201,D319092B,SR 368A (COLLEGIATE DR)46140003,CLS,CLS-Const Lump Sum,Lump Sum Contracts,C,X3-Resurfacing,WIDEN/RESURFACE EXIST LANES,,75.0,60.0,4,15,11,0.0,0.0,11.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-22T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,15,75,720412.34,720412.34,0.0,691249.4,0.0,0.0,785,2020-01-29T00:00:00Z,2020-02-18T00:00:00Z,2020-03-04T00:00:00Z,2020-04-16T00:00:00Z,2020-06-29T00:00:00Z,2020-04-22T00:00:00Z,2020-06-21T00:00:00Z,,,,0.0
11032223,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000493,F473319074,"ONYX SITE SERVICES, LLC",,T2780,"Lovelace, Joseph",02,SECOND,39,UNION,False,43732515201,D219151B,SR 121 From Fellowship Rd. To Olin St39020000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIDEWALK,,81.0,100.0,16,16,0,0.0,0.0,0.0,Federal,A,Up to $250K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-10-17T00:00:00Z,CENT,True,FINAL PAYMENT MADE,16,116,237580.76,237580.76,0.0,222710.5,0.0,0.0,595,2020-07-29T00:00:00Z,2020-08-18T00:00:00Z,2020-09-02T00:00:00Z,2020-10-17T00:00:00Z,2021-01-05T00:00:00Z,2020-10-17T00:00:00Z,2021-01-25T00:00:00Z,,,,0.0
11032224,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000494,F590594298,HUBBARD CONSTRUCTION COMPANY,,T2778,"DeVenny, Donnie",02,SECOND,78,ST. JOHNS,False,44105715201,D220087B,SR 1378070000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,294.0,230.0,13,64,21,0.0,0.0,19.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-02-16T00:00:00Z,CENT,True,FINAL PAYMENT MADE,64,294,4660748.22,4665807.6,5059.38,4795119.0,0.0,0.0,260,2020-09-30T00:00:00Z,2020-11-19T00:00:00Z,2020-12-09T00:00:00Z,2021-02-16T00:00:00Z,2021-12-06T00:00:00Z,2021-02-16T00:00:00Z,2021-10-04T00:00:00Z,,,,0.0
11032225,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000495,F581401468,PREFERRED MATERIALS INC.,,T2777,"Smith, Brandon",02,SECOND,26,ALACHUA,False,44126215201,D220101B,SR-26 From SR-45 (US-41) to CR-241 SOUTH26070000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,242.0,180.0,22,65,24,0.0,0.0,24.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-10-19T00:00:00Z,CENT,True,FINAL PAYMENT AUTHORIZED,65,245,3565965.31,3565965.31,0.0,3467651.05,0.0,0.0,435,2020-07-29T00:00:00Z,2020-08-18T00:00:00Z,2020-09-01T00:00:00Z,2020-10-16T00:00:00Z,2021-06-14T00:00:00Z,2020-10-19T00:00:00Z,2021-04-17T00:00:00Z,,,,0.0
11032226,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000496,F261141819,"CDM CONTRACTING, INC.",,T2776,"Keen, William ""Ben""",02,SECOND,29,COLUMBIA,False,43399315201,D217168B,SR 20; From Blue Jay Ct To Drummond Community Bank29050000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIDEWALK,,78.0,75.0,15,15,0,0.0,0.0,0.0,Federal,A,Up to $250K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-11-16T00:00:00Z,CENT,True,FINAL PAYMENT MADE,15,90,198977.51,198977.51,0.0,196874.13,0.0,0.0,568,2020-07-29T00:00:00Z,2020-08-18T00:00:00Z,2020-09-01T00:00:00Z,2020-11-16T00:00:00Z,2021-02-01T00:00:00Z,2020-11-16T00:00:00Z,2021-01-30T00:00:00Z,,,,0.0
